t_start,duration,offset,t_local,state
3804.0,22.0,0.0,24.0,gggggrrrrrrrgggggrrrrrrr
3826.0,3.0,0.0,46.0,yyyyyrrrrrrrgggggrrrrrrr
3829.0,22.0,0.0,49.0,rrrrrrrrrrrrggggggrrrrrr
3851.0,3.0,0.0,71.0,rrrrrrrrrrrryyyyyyrrrrrr
3854.0,40.0,0.0,74.0,rrrrrrggggggrrrrrrgggggg
3894.0,3.0,0.0,114.0,rrrrrrggggggrrrrrryyyyyy
3897.0,12.0,0.0,117.0,rrrrrrggggggrrrrrrrrrrrr
3909.0,3.0,0.0,129.0,rrrrrryyyyyyrrrrrrrrrrrr
3912.0,18.0,0.0,132.0,ggggggrrrrrrrrrrrrrrrrrr
3930.0,3.0,0.0,15.0,gggggyrrrrrrrrrrrrrrrrrr
3933.0,3.0,0.0,18.0,gggggrrrrrrrrrrrrrrrrrrr
3936.0,22.0,0.0,21.0,gggggrrrrrrrgggggrrrrrrr
3958.0,3.0,0.0,43.0,yyyyyrrrrrrrgggggrrrrrrr
3961.0,22.0,0.0,46.0,rrrrrrrrrrrrggggggrrrrrr
3983.0,3.0,0.0,68.0,rrrrrrrrrrrryyyyyyrrrrrr
3986.0,40.0,0.0,71.0,rrrrrrggggggrrrrrrgggggg
4026.0,3.0,0.0,111.0,rrrrrrggggggrrrrrryyyyyy
4029.0,12.0,0.0,114.0,rrrrrrggggggrrrrrrrrrrrr
4041.0,3.0,0.0,126.0,rrrrrryyyyyyrrrrrrrrrrrr
4044.0,18.0,0.0,129.0,ggggggrrrrrrrrrrrrrrrrrr
4062.0,3.0,0.0,12.0,gggggyrrrrrrrrrrrrrrrrrr
4065.0,3.0,0.0,15.0,gggggrrrrrrrrrrrrrrrrrrr
4068.0,22.0,0.0,18.0,gggggrrrrrrrgggggrrrrrrr
4090.0,3.0,0.0,40.0,yyyyyrrrrrrrgggggrrrrrrr
4093.0,22.0,0.0,43.0,rrrrrrrrrrrrggggggrrrrrr
4115.0,3.0,0.0,65.0,rrrrrrrrrrrryyyyyyrrrrrr
4118.0,40.0,0.0,68.0,rrrrrrggggggrrrrrrgggggg
4158.0,3.0,0.0,108.0,rrrrrrggggggrrrrrryyyyyy
4161.0,12.0,0.0,111.0,rrrrrrggggggrrrrrrrrrrrr
4173.0,3.0,0.0,123.0,rrrrrryyyyyyrrrrrrrrrrrr
4176.0,18.0,0.0,126.0,ggggggrrrrrrrrrrrrrrrrrr
4194.0,3.0,0.0,9.0,gggggyrrrrrrrrrrrrrrrrrr
4197.0,3.0,0.0,12.0,gggggrrrrrrrrrrrrrrrrrrr
4200.0,22.0,0.0,15.0,gggggrrrrrrrgggggrrrrrrr
4222.0,3.0,0.0,37.0,yyyyyrrrrrrrgggggrrrrrrr
4225.0,22.0,0.0,40.0,rrrrrrrrrrrrggggggrrrrrr
4247.0,3.0,0.0,62.0,rrrrrrrrrrrryyyyyyrrrrrr
